"","year","iso3","idps","idps_change","pop","q1_temp","q2_temp","q3_temp","q4_temp","max_rain","avg_rain","deaths_war","deaths_civ","deaths_tot","food_yield","gdp","cpi","polity2","durable","percapinc"
"1701",1989,"CAF",0,0,2872668,24.6088,25.9393333333333,24.0654,24.3300333333333,238.863,108.438751666667,0,0,0,1078.6,1233930277.04922,0.689055807,-7,29,429.541554070718
"1702",1989,"CHE",0,0,6646912,1.37744666666667,8.78493666666667,13.6812666666667,2.95959666666667,260.692,106.525091666667,0,0,0,6780.9,202078703955.009,3.1552891,10,141,30401.8924810512
"1703",1989,"CHL",0,0,13025797,12.1784666666667,6.49602,4.95907666666667,10.46928,85.1456,46.8742333333333,0,0,0,3914.7,29885685142.9107,17.02795574,8,0,2294.34599225757
"1704",1989,"CHN",0,0,1118650000,-3.95987,12.64168,17.2936333333333,0.867266666666667,106.793,46.8309416666667,0,2600,2600,4014.7,347768051311.741,18.24563836,-7,40,310.8819124049
"1705",1989,"CIV",0,0,11839243,26.9052666666667,27.4558,25.0250666666667,26.3396666666667,243.483,118.646836666667,0,0,0,882.7,9757410614.0812,1.049518238,-9,29,824.158319419679
"1706",1989,"CMR",0,0,11372160,24.4705,25.3814,23.7550333333333,24.1609,262.983,126.676158333333,0,0,0,1118.4,11140055364.1502,-1.665525896,-8,29,979.590101102183
"1707",1989,"COD",0,0,33465441,NA,NA,NA,NA,NA,NA,0,28,28,802,9021862775.25978,104.0652294,-9,23,269.587446203377
"1708",1989,"COG",0,0,2375008,24.7964333333333,25.0158333333333,23.9273333333333,24.9419,258.734,133.379475,0,0,0,834.9,2389593021.94868,-1.79698883,-8,26,1006.14104118752
"1709",1989,"COL",0,0,33624444,24.1833,24.1438,23.8706333333333,24.2637333333333,280.027,199.435666666667,218,150,384,2486.9,39540080200.3938,25.8675515,8,32,1175.93261022826
"1710",1989,"COM",0,0,399632,26.0668,24.984,23.4618666666667,25.9316333333333,421.042,204.5134,29,0,29,1281.3,341476764.044267,NA,-7,13,854.478029898174
"1711",1989,"CRI",0,0,3018955,24.0581333333333,25.1702333333333,24.5332,23.749,410.238,241.1875,0,0,0,2621.8,5251025767.47627,16.50995417,10,70,1739.35211603892
"1712",1989,"CUB",0,0,10486509,23.7920666666667,26.4025333333333,27.6694333333333,24.7189666666667,178.145,96.1569166666667,0,0,0,2516,27023468665.8977,NA,-7,28,2576.9747268512
"1713",1989,"CYP",0,0,751044,10.26631,21.9272,26.5918333333333,15.7191666666667,112.044,27.9375708333333,0,0,0,2480.4,4563482603.5503,3.765480483,10,15,6076.18542129396
"1714",1989,"CZE",0,0,10361068,3.09605666666667,12.12594,16.6412,3.90078666666667,86.4219,48.3848083333333,0,0,0,NA,NA,NA,-6,0,NA
"1715",1989,"DJI",0,0,563864,24.3631666666667,28.7297,31.3271333333333,25.9166333333333,125.603,28.4192008333333,6,0,6,1333.3,409220087.102818,NA,-8,12,725.742532069467
"1716",1989,"DNK",0,0,5132594,4.86094666666667,11.1977466666667,15.5137666666667,5.71191666666667,91.7291,50.433875,0,0,0,5632.3,112409236409.401,4.772723424,10,44,21901.0575177778
"1717",1989,"DOM",0,0,7042937,22.2043333333333,24.3001333333333,25.3972666666667,23.9052333333333,144.408,104.359608333333,0,0,0,3726.2,6686593059.93691,40.65791612,6,11,949.40407104833
"1718",1989,"DZA",0,0,25257672,14.6271333333333,26.619,31.9832,19.4048666666667,10.5083,5.77088666666667,0,0,0,760.4,55631489801.5508,9.304361258,-2,0,2202.55809013399
"1719",1989,"EGY",0,0,56006573,13.7379,26.9699,29.2479666666667,18.7667,8.02212,2.90000083333333,0,0,0,5337.7,39756299049.9793,21.26186709,-6,37,709.850592893432
"1720",1989,"ERI",0,0,3071771,22.2393333333333,28.0566333333333,28.4938,25.2428333333333,50.9002,17.2616325,0,0,0,NA,NA,NA,NA,NA,NA
"1721",1989,"ESH",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"1722",1989,"ETH",0,0,46458913,21.6671,23.0318333333333,22.7071333333333,21.7021,124.891,68.3909008333333,24031,1015,25394,NA,11476584879.2271,7.817301182,-8,14,247.026547505042
"1723",1989,"FRA",0,0,58182702,6.10733333333333,13.5801066666667,18.7566333333333,8.45248333333333,133.568,55.4597666666667,0,0,0,6099.1,1025211803413.53,3.498302207,9,20,17620.5602038477
"1724",1989,"GBR",0,0,57076711,5.48621,10.0305033333333,14.6882,6.60782666666667,151.474,93.8615,33,8,41,5866.7,926884816753.927,5.174734583,10,109,16239.2821960944
"1725",1989,"GHA",0,0,14233874,28.0116,28.5869666666667,25.9426666666667,27.2760333333333,252.629,108.526635833333,0,0,0,1012.9,5251764264.26802,25.22369203,-7,8,368.962396622874
"1726",1989,"GIN",0,0,5770652,25.5624,27.2347333333333,24.5513333333333,25.2186,405.992,135.952450833333,0,0,0,1492.8,2432029380.43686,NA,-7,31,421.447936981274
"1727",1989,"GMB",0,0,881138,26.2276,29.1950666666667,26.9981333333333,26.5333333333333,309.869,85.37367,0,0,0,1112.9,284119692.49433,8.275016088,7,24,322.446305226117
"1728",1989,"GNB",0,0,988520,26.1440666666667,28.4984666666667,26.0109,26.1824666666667,431.461,128.9961,0,0,0,1520.7,213143016.443316,80.78814064,-8,15,215.618314696026
"1729",1989,"GRC",0,0,10089498,6.61617,16.23,21.9472,9.46578,64.0859,36.3305058333333,0,0,0,4022,79169043642.4675,13.65556787,10,14,7846.67816401445
"1730",1989,"GRD",0,0,96869,25.6154333333333,27.0091333333333,27.9414666666667,26.8799666666667,205.719,113.500591666667,0,0,0,1003.9,267327642.222222,5.592948718,NA,NA,2759.68206776391
"1731",1989,"GTM",0,0,9050465,22.0353666666667,24.9688333333333,24.3834,22.4077333333333,538.57,222.828616666667,81,410,491,2042,8410724360.79546,11.3871322,3,3,929.314058536822
"1732",1989,"GUF",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"1733",1989,"GUY",0,0,745665,24.9060333333333,25.2714666666667,25.8014333333333,26.2226,367.127,210.7671,0,0,0,3320.7,379779389.705882,NA,-7,9,509.316368216132
"1734",1989,"HKG",0,0,5686200,NA,NA,NA,NA,NA,NA,0,0,0,3000,68790369107.2962,10.18276762,NA,NA,12097.7751586818
"1735",1989,"HND",0,0,4814137,22.4574333333333,24.9502,24.5902666666667,22.8596,373.598,155.359716666667,0,0,0,1424.6,5432344901.77821,9.850409258,6,7,1128.4151036371
"1736",1989,"HTI",0,0,6956300,22.9640666666667,25.0345,26.1498333333333,24.5865333333333,160.401,93.8737083333333,43,4,48,972.3,2736243800,6.923905037,-6,0,393.347584204247
"1737",1989,"HUN",0,0,10481719,3.59830333333333,14.7558,18.855,5.31184333333333,104.634,48.7173175,0,0,0,5472.8,NA,17.149152,-88,0,NA
"1738",1989,"IDN",0,0,178233223,25.7273333333333,25.9688333333333,25.7610333333333,26.1256,315.74,253.136666666667,6,0,6,3778.6,94451427898.3379,6.415539635,-7,22,529.93166093584
"1739",1989,"IND",0,0,852270034,19.6438333333333,28.7715,26.4992666666667,21.2085,273.525,80.8233,1034,251,1850,1916.4,292093308319.642,3.26256011,8,39,342.723898139122
"1740",1989,"IRN",0,0,54777114,5.19825666666667,21.9290333333333,26.7933666666667,13.0270333333333,45.8656,15.7350391666667,0,0,0,1140.3,120496362916.245,22.34965305,-6,7,2199.75741906091
"1741",1989,"IRQ",0,0,17040190,9.42615,27.0210333333333,31.9494,16.7975,30.4078,11.3858975,0,0,50,920.9,65641363782.5668,NA,-9,65,3852.14975787047
"1742",1989,"ISR",0,0,4518000,11.2016033333333,22.6053,26.2227666666667,17.0346666666667,49.6061,16.5791325,13,80,93,2776.5,49881433990.8161,20.24944938,6,8,11040.6007062453
"1743",1989,"ITA",0,0,56671781,6.06919333333333,14.0237,19.6776333333333,8.45759666666667,147.466,68.4638083333333,0,0,0,3702.7,925598068021.451,6.25983138,10,41,16332.6094872764
"1744",1989,"JOR",0,0,3395023,9.30373666666667,22.9136,26.5816666666667,15.2240666666667,20.7454,6.55322166666667,0,0,0,914.5,4220945005.22102,25.7127193,-4,0,1243.27434754375
"1745",1989,"JPN",0,0,123116000,2.34786,13.1946366666667,21.4964666666667,8.05471333333333,324.891,151.892841666667,0,0,0,5673.7,3054914166263.18,2.272289621,10,37,24813.2993783357
"1746",1989,"KEN",0,0,22633022,25.1136,23.8951666666667,23.3957,24.5455666666667,132.693,62.4027416666667,60,3,63,1723,8283114648.36775,13.78931728,-7,20,365.974753542313
"1747",1989,"KHM",0,0,8689152,26.5207333333333,28.3481333333333,27.2381666666667,25.6535666666667,319.326,140.004718333333,417,16,814,1427.2,NA,NA,-88,0,NA
"1748",1989,"KOR",0,0,42449038,1.83179,15.8519333333333,21.7483,6.56159,373.468,124.209566666667,0,0,0,6086,243526047716.915,5.700160937,6,1,5736.90380726449
"1749",1989,"KWT",0,0,2096932,13.80454,30.3422,35.327,20.4448,29.3539,7.01605416666667,0,0,0,3577.4,24312117767.1886,3.342033591,-10,26,11594.1374194245
"1750",1989,"LAO",0,0,4138408,20.6663,25.7318,25.4579666666667,21.3229,306.551,134.235409166667,30,0,30,2311.1,714046821.093797,61.33259651,-7,14,172.541426822536
"1751",1989,"LBN",0,0,2676605,7.31200666666667,19.4954,23.495,12.8848466666667,76.8743,27.0296616666667,208,109,1097,1960.8,2717998687.71002,NA,-77,0,1015.46499678138
"1752",1989,"LBR",0,0,2131525,25.6223666666667,25.9847666666667,24.4319,25.6481333333333,519.914,197.4978725,24,18,45,1166.1,NA,NA,-6,105,NA
"1753",1989,"LBY",0,0,4328914,13.6746333333333,26.7683666666667,29.5514,18.3174,11.764,3.1483225,0,0,0,665.7,NA,1.511839709,-7,38,NA
"1754",1989,"LKA",0,0,17110713,25.8031666666667,28.1120666666667,27.1799333333333,26.3549333333333,274.704,117.9212,636,490,1288,2880.8,6987267683.77254,11.56753609,5,41,408.356313601458
"1755",1989,"LSO",0,0,1576022,16.7511666666667,9.64778,9.57984666666667,15.3169666666667,173.913,65.0721366666667,0,0,0,919.4,495404888.092424,14.72824556,-7,19,314.338815125946
"1756",1989,"MAC",0,0,332901,NA,NA,NA,NA,NA,NA,0,0,0,NA,2683254708.17411,8.770945542,NA,NA,8060.21822756348
"1757",1989,"MAR",0,0,24421191,11.4932833333333,18.9502333333333,25.9592666666667,15.6907666666667,67.4318,31.8074325,207,0,207,1342.9,26314220188.0257,3.259969492,-8,24,1077.51584220547
"1758",1989,"MDV",0,0,216595,27.7,27.9333333333333,27.2,27.7,276,197.083333333333,0,0,0,1375,189535398.230089,NA,NA,NA,875.06820669955
"1759",1989,"MEX",0,0,83697891,17.0055,24.0809666666667,24.536,17.7626333333333,152.344,58.2653658333333,0,3,3,2198.2,221400669713.589,20.00787671,0,1,2645.23594404056
"1760",1989,"MLI",0,0,8309531,23.4783333333333,32.5665,31.0217,26.3490666666667,130.041,25.5133475,0,0,0,939.7,2181821902.43953,-0.076692998,-7,29,262.568597727059
"1761",1989,"MLT",0,0,350722,13.0357,19.3623,26.0307,17.5801,92.791,33.3071708333333,0,0,0,3629.6,2118574772.11136,0.847691359,NA,NA,6040.60986225945
"1762",1989,"MMR",0,0,40014862,19.9754333333333,25.4268666666667,24.9148,20.8467,377.561,148.4003325,807,20,1024,2747.6,NA,27.19852645,-6,26,NA
"1763",1989,"MOZ",0,0,13059613,25.3949333333333,22.1080333333333,21.4669333333333,25.6933666666667,230.249,96.9498808333333,1129,412,1552,395.7,2314159887.23319,NA,-7,14,177.199729213507
"1764",1989,"MRT",0,0,1976030,22.3055333333333,31.1058,32.2684666666667,26.0183333333333,45.0839,8.74891083333333,100,25,127,949.8,981529400.534862,12.9326821,-7,27,496.717863865863
"1765",1989,"MWI",0,0,9094671,22.8287666666667,20.2917333333333,19.8496666666667,24.2845333333333,319.904,114.734263333333,0,0,0,1179.4,1590215582.53307,12.44636205,-9,25,174.851358837837
"1766",1989,"MYS",0,0,17535971,24.9039333333333,25.5878333333333,25.4629,25.2285,323.881,233.270333333333,0,0,0,2601.9,38848567631.4235,2.813200897,4,18,2215.36450028479
"1767",1989,"NAM",0,0,1359933,23.2967,17.4373333333333,16.9254,23.2244,87.4729,19.73673,0,0,0,441.6,2531519951.42295,NA,NA,NA,1861.50343540671
"1768",1989,"NGA",0,0,92844353,25.5251,28.8468,25.9130333333333,25.7786333333333,250.052,92.51217,0,0,0,1252.9,44003061108.3357,50.46668812,-5,5,473.944399271496
"1769",1989,"NIC",0,0,4055265,24.0176,25.8241333333333,25.2469333333333,24.1717333333333,352.367,181.027541666667,378,134,526,1549.1,1013184745.70715,NA,-1,5,249.844275456018
"1770",1989,"NPL",0,0,18293514,5.57658666666667,15.8816666666667,17.7093666666667,8.45367666666667,355.093,106.354414166667,0,0,0,1886.9,3525228153.17361,8.846886912,-2,8,192.703717458199
"1771",1989,"PAK",0,0,104588490,10.8881066666667,24.5739333333333,26.6457,16.0565666666667,111.255,26.2158416666667,3,2,114,1779.7,40171019643.3511,7.844264737,8,1,384.086429045405
"1772",1989,"PAN",0,0,2419491,24.6374,25.7768333333333,25.1659,24.6463,438.129,205.976608333333,420,500,920,1903.4,5918469800,0.205867258,8,0,2446.16318060286
"1773",1989,"PER",0,0,21368859,19.6833333333333,18.5582333333333,18.5207333333333,19.9308,217.576,117.826566666667,1568,144,1945,2523.8,22499559086.0343,3398.67901,7,9,1052.91345158084
"1774",1989,"PHL",0,0,60391867,24.9979666666667,26.5779666666667,26.0808666666667,25.2921333333333,384.275,215.4774,774,129,984,1945.4,42575183905.5606,12.24299065,8,2,704.982078225212
"1775",1989,"PNG",0,0,4205654,25.4379,25.2103,24.8350666666667,25.7571333333333,365.423,265.760916666667,12,2,14,2160.5,3546460176.99115,4.480445513,4,14,843.260091531816
"1776",1989,"POL",0,0,37961529,3.57369,12.54853,16.6398,4.33408333333333,87.6485,42.6218333333333,0,0,0,3218.2,NA,244.550933,5,0,NA
"1777",1989,"PSE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"1778",1989,"ROU",0,0,23161458,NA,NA,NA,NA,NA,NA,13,195,448,3049.3,42105263157.8947,NA,-88,0,1817.90210089083
"1779",1989,"RUS",0,0,147721000,-19.3426666666667,2.72147333333333,10.6582433333333,-14.9622333333333,69.3563,37.4463,0,21,160,NA,506500173960.269,NA,-4,0,3428.76215270861
"1780",1989,"RWA",0,0,7216028,18.7408,18.6868333333333,19.3148,19.3891,137.414,92.3014333333333,0,0,0,1154.6,2405021932.89997,1.010278248,-7,28,333.288885921725
"1781",1989,"SDN",0,0,19475609,20.8909333333333,30.7307666666667,30.6319333333333,24.9738666666667,68.0394,18.438525,4451,1043,7515,NA,15291507936.5079,66.72032193,-7,0,785.161990904002
"1782",1989,"SEN",0,0,7328600,26.4400333333333,30.3671,27.8092333333333,27.2125333333333,263.193,63.4761908333333,119,2,121,847.3,6219793532.55875,0.447309341,-1,11,848.701461746957
"1783",1989,"SGP",0,0,2930901,26.7191666666667,27.3920333333333,27.2225333333333,27.0943,360.944,213.854666666667,0,0,0,NA,30423573842.1785,2.345456272,-2,24,10380.2802763309
"1784",1989,"SLE",0,0,4249468,26.1278,26.7226,25.0718333333333,25.8869333333333,563.294,202.115539166667,0,0,0,1238.1,932974411.917142,NA,-7,18,219.550873642805
"1785",1989,"SLV",0,0,5185943,23.3703333333333,25.0618,24.3843666666667,23.0092666666667,499.503,162.189946666667,4802,98,4925,1948.7,4372215300,17.63407994,6,5,843.089733149786
"1786",1989,"SOM",0,0,7298417,25.8584333333333,27.3175333333333,27.3741,26.0299333333333,79.2387,30.8550233333333,344,688,1061,792.1,NA,NA,-7,20,NA
"1787",1989,"SRB",0,0,NA,3.26051666666667,14.3609333333333,19.0187666666667,5.55451333333333,126.425,57.342825,0,0,0,NA,NA,NA,NA,NA,NA
"1788",1989,"SUR",0,0,399492,24.7906333333333,25.5228,26.1002333333333,26.1456666666667,403.351,239.441083333333,0,0,0,3731.5,542600000,0.769646742,-1,2,1358.22494568101
"1789",1989,"SWZ",0,0,832682,22.8604666666667,17.9942,17.6860666666667,21.3452,205.992,75.46763,0,2,2,1053.2,696915430.663057,7.546164773,-10,16,836.952679009582
"1790",1989,"SYC",0,0,69167,27.3160333333333,27.1627666666667,25.6537666666667,27.2105,288.509,135.319841666667,0,0,0,NA,304832867.393246,1.58013544,NA,NA,4407.20093965686
"1791",1989,"SYR",0,0,12080444,7.84479,23.1423,27.7499333333333,13.1408566666667,41.4509,13.972695,0,0,0,334.7,9853396225.58749,11.39921722,-9,26,815.648516361442
"1792",1989,"TCD",0,0,5768086,21.5717,30.6037333333333,29.1367333333333,24.4465,109.047,25.9467366666667,50,170,220,549.2,1433686309.83642,-3.689134604,-7,3,248.554946967923
"1793",1989,"TGO",0,0,3686373,27.87,28.3579333333333,25.7221333333333,27.2028333333333,248.935,104.705641666667,0,0,0,917.9,1352949662.75172,-0.839403117,-7,29,367.013772819983
"1794",1989,"THA",0,0,55795106,25.2512,28.1570333333333,26.9112666666667,24.3195,231.885,115.468953333333,193,6,203,2143.1,72250877410.3183,5.35546508,3,11,1294.93216502391
"1795",1989,"TUN",0,0,8050932,12.26027,22.0108,28.7209,17.1040666666667,36.5875,17.195815,0,0,0,642.8,10102075213.3151,7.74088604,-5,2,1254.77090271227
"1796",1989,"TUR",0,0,52992429,1.39890333333333,15.9215,21.1990333333333,6.37002333333333,104.779,36.3189425,191,80,301,1742.1,107143348667.094,63.27255249,9,6,2021.86143735917
"1797",1989,"TZA",0,0,24660575,22.7837,21.3375666666667,21.1583666666667,23.4439,214.239,97.883075,0,0,0,1489.2,4420168102.39306,25.84983826,-6,28,179.240269231073
"1798",1989,"UGA",0,0,16846090,22.6343,22.0240333333333,22.2162333333333,22.8443666666667,165.217,97.7169666666667,995,58,1057,1515.8,5276480985.99937,NA,-7,3,313.216953370151
"1799",1989,"URY",0,0,3088984,24.1007,14.9812,12.9570666666667,20.4479333333333,159.529,71.8135416666667,0,0,0,2633.7,8438951476.06644,80.44743673,10,4,2731.95053003397
"1800",1989,"USA",0,0,246819000,-3.71515666666667,12.2786533333333,18.1369333333333,0.71078,81.5439,54.3787583333333,0,0,0,4473.9,5.657693e+12,4.82700303,10,180,22922.4370895271
"1801",1989,"VNM",0,0,66757402,20.5765,26.4064,26.8668666666667,22.6168,252.435,133.935403333333,0,0,0,3089.2,6293304974.59403,NA,-7,35,94.2712685942157
"1802",1989,"YEM",0,0,11523267,19.2331333333333,25.519,26.8702,21.4131,69.6802,16.9722108333333,0,0,0,1005,NA,NA,-5,23,NA
"1803",1989,"ZAF",0,0,36740883,21.8816333333333,14.5651,13.5762333333333,20.1388333333333,111.296,42.6863583333333,102,80,284,2281.9,128902675070.723,14.73088597,4,79,3508.42616032726
"1804",1989,"ZMB",0,0,7813808,22.9516,19.5671,19.9652333333333,24.5078,272.603,87.9368058333333,0,14,14,1717.3,3998637681.15942,123.4042553,-9,17,511.739945639747
"1805",1989,"ZWE",0,0,9902540,23.3392333333333,18.6691333333333,18.8426333333333,24.0670333333333,222.204,53.7655475,0,18,18,1509.6,8286322700,NA,-6,2,836.787601968788
"1806",1990,"AFG",0,0,12249114,3.53057,19.0405,23.5477,7.81877,81.7125,30.222525,724,101,1514,1200.6,NA,NA,-8,1,NA
"1807",1990,"AGO",0,0,12171441,22.6624666666667,21.2849,20.3956666666667,23.5384,170.838,80.5459908333333,1419,191,2609,320.9,11228764963.1618,NA,-7,15,922.550169956195
"1808",1990,"ALB",0,0,3286542,5.06481333333333,14.6472666666667,19.9353333333333,8.55747,225.125,67.6862083333333,0,0,0,2794.4,2028553750,NA,1,0,617.230435515505
"1809",1990,"ARG",0,0,32729739,19.6288666666667,10.50614,9.76543,18.0795666666667,76.6752,52.4643916666667,0,0,0,2250.8,141352368714.691,NA,7,7,4318.77469950772
"1810",1990,"ARM",0,0,3538165,-4.73441333333333,11.84558,19.0083333333333,3.24742666666667,89.6331,37.8219,0,0,0,NA,2256838858.42714,NA,NA,NA,637.85574116163
"1811",1990,"BDI",0,0,5415415,20.3209333333333,20.4409333333333,20.3886666666667,20.8522666666667,215.018,103.692339166667,7,0,7,1348.5,1132101252.51817,7.002169567,-7,24,209.051615161196
"1812",1990,"BEN",0,0,4978496,28.9412666666667,29.4803333333333,26.3354333333333,28.2419,214.235,76.8511375,0,0,0,847.9,1959965243.76269,NA,-88,0,393.686214423531
"1813",1990,"BFA",0,0,8811034,27.7714666666667,31.6766,27.3859333333333,28.1913333333333,174.809,54.3441033333333,0,0,0,600.2,3101301780.95067,-0.504303389,-7,10,351.979322852536
"1814",1990,"BGD",0,0,106188642,21.4510333333333,27.7047,28.2260666666667,23.6499666666667,522.194,220.522629166667,45,48,94,2490.6,31598341233.559,6.12671847,-5,8,297.567994452354
"1815",1990,"BGR",0,0,8718289,3.31728333333333,14.802,19.5617,7.42274666666667,110.224,39.1710733333333,0,0,0,3953.7,20632090909.0909,23.8,8,0,2366.52982128614
"1816",1990,"BHR",0,0,495931,18.2545,31.5257333333333,35.3527666666667,24.3626333333333,21.5543,3.15991416666667,0,0,0,NA,4229787234.04255,0.929335437,-10,15,8528.98333446094
"1817",1990,"BLZ",0,0,187552,23.9792,27.1122,26.6482,24.0959333333333,357.689,193.19895,0,0,0,2013.8,412086445.492177,NA,NA,NA,2197.18502331181
"1818",1990,"BOL",0,0,6856244,22.2133666666667,19.0368,18.7417333333333,23.0912333333333,200.044,95.3326833333333,0,0,0,1360.8,4867582620.20708,17.1187746,9,8,709.948861243427
"1819",1990,"BRA",0,0,149352145,25.8604333333333,24.506,23.9120666666667,26.2608333333333,208.161,137.7643,0,0,0,1755.1,461951782000,2947.73307,8,5,3093.03747863815
"1820",1990,"BWA",0,0,1377912,25.0438333333333,18.4743333333333,18.0067333333333,26.2958666666667,72.2041,23.6940433333333,0,1,1,265.5,3790567051.86778,11.39634612,7,24,2750.95002574024
"1821",1990,"CAF",0,0,2939780,25.9156666666667,26.4249333333333,24.1771333333333,24.7575333333333,234.907,107.838289166667,0,0,0,809.9,1440711395.67069,-0.012330456,-7,30,490.074561930039
"1822",1990,"CHL",0,0,13242132,12.0539333333333,6.20412333333333,5.29653666666667,9.94513333333333,86.1783,53.4458333333333,0,0,0,3619.7,33113887817.9731,26.03647216,8,1,2500.64625680918
"1823",1990,"CHN",0,0,1135185000,-3.57627666666667,12.5328666666667,17.5339333333333,1.50084666666667,116.897,52.0928608333333,22,0,22,4320.9,360857912565.966,3.052290121,-7,41,317.884673040928
"1824",1990,"CIV",0,0,12267754,27.5842,27.2321666666667,25.0288666666667,26.3274666666667,169.076,100.883016666667,8,0,8,1112.5,10795850106.9547,-0.805879698,-7,30,880.018470125395
"1825",1990,"CMR",0,0,11715218,25.5255,26.0461333333333,23.7956333333333,24.7944333333333,266.849,135.493033333333,0,6,6,1259.3,11151578050.7356,1.099381284,-8,30,951.888223568319
"1826",1990,"COD",0,0,34614581,NA,NA,NA,NA,NA,NA,0,147,147,799.8,9349764580.36997,81.29540481,-8,24,270.110580866773
"1827",1990,"COG",0,0,2440457,25.7503333333333,25.1729333333333,23.6723,24.9674666666667,217.602,142.677258333333,0,0,0,624.3,2798746050.58228,2.889053742,-8,27,1146.81227761123
"1828",1990,"COL",0,0,34271565,24.8173,24.5808333333333,24.2999,24.4542333333333,289.885,201.27625,461,171,712,2475.4,47844090709.9908,29.15202109,8,33,1396.02876933081
"1829",1990,"COM",0,0,411594,26.6675666666667,25.4923,23.5194333333333,26.0730666666667,470.521,149.126383333333,0,0,0,1267,429622147.743446,NA,4,0,1043.8008030813
"1830",1990,"CRI",0,0,3095995,24.7014666666667,25.6390666666667,24.8005666666667,24.0094,414.613,249.124425,0,0,0,3096.8,5711687786.75989,19.04418009,10,71,1844.86337567079
"1831",1990,"CUB",0,0,10582081,24.5487666666667,26.3944333333333,27.8473666666667,25.478,203.052,106.972558333333,0,0,0,2342.1,28645436569.1489,NA,-7,29,2706.97574221449
"1832",1990,"CYP",0,0,766614,10.34864,20.5458333333333,26.2207333333333,17.7045666666667,90.057,23.6896941666667,0,0,0,1886,5591130217.66965,4.502054629,10,16,7293.27956138246
"1833",1990,"CZE",0,0,10333355,3.60896333333333,12.2456433333333,15.8318666666667,4.00380333333333,85.071,49.1432916666667,0,0,0,NA,40477403219.5176,NA,8,0,3917.15984010204
"1834",1990,"DJI",0,0,590398,24.9268,30.0026,31.7187333333333,25.8606666666667,93.0309,21.01508,60,0,60,1666.7,452328087.282876,NA,-8,13,766.1409545474
"1835",1990,"DNK",0,0,5140939,5.19084,11.9048633333333,15.1472666666667,5.49446,138.351,67.0157833333333,0,0,0,6117.9,138247261092.977,2.641603064,10,45,26891.4416399372
"1836",1990,"DOM",0,0,7183647,22.176,24.7885333333333,26.0100666666667,23.9898,352.471,112.287908333333,0,0,0,3996.2,7073675544.80847,50.46247924,6,12,984.691417160179
"1837",1990,"DZA",0,0,25912367,15.7915666666667,27.1752,32.1460666666667,18.5919333333333,15.4927,7.47864416666667,1,0,1,687.7,62045099642.7774,16.65253439,-2,1,2394.42038015197
"1838",1990,"ECU",0,0,10218091,22.3270666666667,22.0402,21.1928666666667,22.0183666666667,249.372,143.394225,0,0,0,1723.6,15239278100.3502,48.519113,9,11,1491.40168162039
"1839",1990,"EGY",0,0,57412215,14.6092,25.9695666666667,28.2581,20.7463333333333,6.51064,2.71982333333333,0,4,4,5702.9,42978914311.3504,16.75637471,-6,38,748.602267154305
"1840",1990,"ERI",0,0,3113311,22.8784,29.1397333333333,28.9902,26.4869666666667,45.3312,10.8904266666667,0,0,0,NA,NA,NA,NA,NA,NA
"1841",1990,"ESH",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"1842",1990,"ETH",0,0,48086516,22.1155333333333,24.1784,23.1104,22.0382333333333,122.852,60.7492841666667,48845,737,49856,NA,12175166763.285,5.152481242,-8,15,253.192948378398
"1843",1990,"FJI",0,0,728628,25.8398666666667,24.2221333333333,22.6987666666667,24.8066,496.508,216.455016666667,0,0,0,2181,1337024782.22702,8.19137132,5,0,1834.98957249381
"1844",1990,"FRA",0,0,58512808,7.19125333333333,13.4251633333333,18.7486333333333,7.69757,117.421,63.7124666666667,0,0,0,6082.6,1269179616913.63,3.19428338,9,21,21690.629116853
"1845",1990,"GAB",0,0,952212,26.2908666666667,25.4545,23.6836333333333,25.4843333333333,315.872,159.719808333333,0,0,0,1588.2,5952293765.84468,7.725321888,-88,0,6251.01738462095
"1846",1990,"GBR",0,0,57247586,6.07561333333333,10.3251233333333,14.3374333333333,6.62664,214.683,110.233108333333,35,10,47,6170.9,1093169389204.55,7.028755916,10,110,19095.4669984609
"1847",1990,"GHA",0,0,14628260,28.9914,28.576,26.0165,27.5169666666667,161.089,84.9002341666667,0,0,0,989.2,5889174825.487,37.25906649,-7,9,402.588881075876
"1848",1990,"GIN",0,0,6041094,26.1223666666667,27.6676,24.7402,25.4133666666667,327.454,123.507475,0,0,0,1455.1,2666616176.91609,NA,-7,32,441.412793264943
"1849",1990,"GMB",0,0,916808,26.9174333333333,29.9033333333333,27.6497333333333,26.9577,309.022,63.4470275,0,0,0,1003.9,317083373.524559,12.16778411,8,25,345.855810076438
"1850",1990,"GNB",0,0,1012280,26.6988,29.2484666666667,26.5086,26.6073333333333,442.654,102.9649725,0,0,0,1530.7,243961995.509785,33.00197783,-8,16,241.002484994058
"1851",1990,"GRC",0,0,10196792,6.83666,16.7573666666667,22.2017,11.2956133333333,189.524,44.1840458333333,0,0,0,3035.8,97891090928.6328,20.43349964,10,15,9600.18512965968
